1	Fragmanlarını	fragman	Noun	Noun	A3pl|P3pl|Acc	2	OBJECT
3	de	de	Conj	Conj	_	2	INTENSIFIER
4	kırk	kırk	Adj	Num	_	6	MWE
5	,	,	Punc	Punc	_	4	PUNCTUATION
6	ne	ne	Adverb	Adverb	_	7	MODIFIER
7	bileyim	bil	Verb	Verb	Pos|Opt|A1sg	0	PREDICATE
8	?	?	Punc	Punc	_	7	PUNCTUATION



1	Fakat	fakat	Conj	Conj	_	0	CONJUNCTION
2	Mesul	mesul	Adj	Adj	_	3	MODIFIER
3	kalfa	kalfa	Noun	Noun	A3sg|Pnon|Nom	5	SUBJECT
4	kim	kim	Pron	Ques	A3sg|Pnon|Nom	5	MWE
5	bilir	bil	Verb	Verb	Pos|Aor|A3sg	13	COORDINATION
6	nasıl	nasıl	Adverb	Adverb	_	13	MODIFIER
7	bir	bir	Adj	Num	_	8	DETERMINER
8	büyü	büyü	Noun	Noun	A3sg|Pnon|Nom	9	ARGUMENT
9	ile	ile	Postp	PCNom	_	13	MODIFIER
10	onu	o	Pron	Demons	A3sg|Pnon|Acc	13	OBJECT
11	eski	eski	Adj	Adj	_	12	MODIFIER
12	ucube	ucube	Noun	Noun	A3sg|Pnon|Nom	13	OBJECT
13	görüyordu	gör	Verb	Verb	Pos|Prog1|Past|A3sg	0	PREDICATE
14	.	.	Punc	Punc	_	13	PUNCTUATION



1	Ucubeyle	ucube	Noun	Noun	A3sg|Pnon|Ins	11	MODIFIER
2	Mesul	mesul	Adj	Adj	_	3	MODIFIER
3	dadısını	dadı	Noun	Noun	A3sg|P3sg|Acc	11	OBJECT
4	Boğaz'da	Boğaz	Noun	Prop	A3sg|Pnon|Loc	11	MODIFIER
5	Sürur	sürur	Noun	Noun	A3sg|Pnon|Nom	6	MWE
6	Paşa	paşa	Noun	Noun	A3sg|Pnon|Nom	7	POSSESSOR
7	yalısından	yalı	Noun	Noun	A3sg|P3sg|Abl	11	MODIFIER
8	buraya	bura	Noun	Noun	A3sg|Pnon|Dat	11	MODIFIER
9	hangi	hangi	Adj	Adj	_	10	MODIFIER
10	rüzgâr	rüzgar	Noun	Noun	A3sg|Pnon|Nom	11	MWE
11	atmıştı	at	Verb	Verb	Pos|Narr|Past|A3sg	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Bir	bir	Adj	Num	_	2	DETERMINER
2	gün	gün	Noun	Noun	A3sg|Pnon|Nom	6	MODIFIER
3	Peştemalcılar	peştemalcı	Noun	Noun	A3pl|Pnon|Nom	4	POSSESSOR
4	Başı	baş	Noun	Noun	A3sg|P3sg|Nom	6	SUBJECT
5	_	taraf	Noun	Noun	A3sg|Pnon|Nom	6	DERIV
6	_	_	Verb	Acquire	Pos	7	DERIV
7	_	_	Adj	PresPart	_	8	DERIV
8	taraflananda	_	Noun	Zero	A3sg|Pnon|Loc	12	MODIFIER
9	bir	bir	Adj	Num	_	11	DETERMINER
10	ara	ara	Noun	NAdj	A3sg|Pnon|Nom	11	MWE
11	sokaktan	sokak	Noun	Noun	A3sg|Pnon|Abl	12	MODIFIER
12	geçiyordum	geç	Verb	Verb	Pos|Prog1|Past|A1sg	0	PREDICATE
13	.	.	Punc	Punc	_	12	PUNCTUATION



1	Padişah	padişah	Noun	Noun	A3sg|Pnon|Nom	2	POSSESSOR
2	başı	baş	Noun	Noun	A3sg|P3sg|Nom	3	ARGUMENT
3	için	için	Postp	PCNom	_	4	MODIFIER
4	yapmayın	yap	Verb	Verb	Neg|Imp|A2pl	6	COORDINATION
5	ay	ay	Noun	Noun	A3sg|Pnon|Nom	6	MODIFIER
6	i	i	Noun	Noun	A3sg|Pnon|Nom	0	PREDICATE



1	Sonra	sonra	Adverb	Adverb	_	9	MODIFIER
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	bu	bu	Det	Det	_	4	DETERMINER
4	ses	ses	Noun	Noun	A3sg|Pnon|Nom	9	SUBJECT
5	birdenbire	birdenbire	Adverb	Adverb	_	9	MODIFIER
6	:	:	Punc	Punc	_	5	PUNCTUATION
7	Müslüman	müslüman	Adj	Adj	_	9	MODIFIER
8	yok	yok	Adj	Adj	_	9	ARGUMENT
9	mu	mu	Postp	Ques	Pres|A3sg	0	PREDICATE
10	?	?	Punc	Punc	_	9	PUNCTUATION



1	Bizim	biz	Pron	Pers	A1pl|Pnon|Gen	2	POSSESSOR
2	meslektaşlardan	meslektaş	Noun	Noun	A3pl|Pnon|Abl	6	MODIFIER
3	bir	bir	Adj	Num	_	5	DETERMINER
4	Şeyh	şeyh	Noun	Noun	A3sg|Pnon|Nom	5	MWE
5	İbda	ibda	Noun	Noun	A3sg|Pnon|Nom	6	OBJECT
6	tanırım	tanı	Verb	Verb	Pos|Aor|A1sg	0	PREDICATE
7	.	.	Punc	Punc	_	6	PUNCTUATION



1	Abdu'dan	Abdu	Noun	Prop	A3sg|Pnon|Abl	7	MODIFIER
2	daha	daha	Adverb	Adverb	_	4	MODIFIER
3	_	ihtişam	Noun	Noun	A3sg|Pnon|Nom	4	DERIV
4	ihtişamlı	_	Adj	With	_	6	MODIFIER
5	bir	bir	Adj	Num	_	6	DETERMINER
6	örnek	örnek	Noun	Noun	A3sg|Pnon|Nom	7	SUBJECT
7	bulunamazdı	bulun	Verb	Verb	Able|Neg|Aor|Past|A3sg	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Evet	evet	Interj	Interj	_	0	VOCATIVE
2	,	,	Punc	Punc	_	0	PUNCTUATION
3	ne	ne	Adj	Adj	_	5	MODIFIER
4	bir	bir	Adj	Num	_	5	DETERMINER
5	ses	ses	Noun	Noun	A3sg|Pnon|Nom	9	COORDINATION
6	,	,	Punc	Punc	_	5	PUNCTUATION
7	ne	ne	Adj	Adj	_	9	MODIFIER
8	bir	bir	Adj	Num	_	9	DETERMINER
9	dua	dua	Noun	Noun	A3sg|Pnon|Nom	11	COORDINATION
10	ve	ve	Conj	Conj	_	9	CONJUNCTION
11	hareket	hareket	Noun	Noun	A3sg|Pnon|Nom	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Şeyh	şeyh	Noun	Noun	A3sg|Pnon|Nom	2	MWE
2	Abdu'yu	Abdu	Noun	Prop	A3sg|Pnon|Acc	9	OBJECT
3	o	o	Det	Det	_	4	DETERMINER
4	gün	gün	Noun	Noun	A3sg|Pnon|Nom	9	MODIFIER
5	ilk	ilk	Adj	Adj	_	6	MODIFIER
6	defa	defa	Noun	Noun	A3sg|Pnon|Nom	9	MODIFIER
7	hareket	hareket	Noun	Noun	A3sg|Pnon|Nom	8	POSSESSOR
8	halinde	hal	Noun	Noun	A3sg|P3sg|Loc	9	MODIFIER
9	görüyordum	gör	Verb	Verb	Pos|Prog1|Past|A1sg	0	PREDICATE
10	.	.	Punc	Punc	_	9	PUNCTUATION



1	Dayağı	dayak	Noun	Noun	A3sg|Pnon|Acc	2	OBJECT
2	_	ye	Verb	Verb	Pos	3	DERIV
3	yiyen	_	Adj	PresPart	_	7	MODIFIER
4	bizim	biz	Pron	Pers	A1pl|Pnon|Gen	7	POSSESSOR
5	zavallı	zavallı	Adj	Adj	_	7	MODIFIER
6	Mesul	mesul	Adj	Adj	_	7	MODIFIER
7	kalfa	kalfa	Noun	Noun	A3sg|Pnon|Nom	8	ARGUMENT
8	idi	idi	Postp	Postp	Past|A3sg	0	PREDICATE
9	.	.	Punc	Punc	_	8	PUNCTUATION



1	Ancak	ancak	Conj	Conj	_	0	CONJUNCTION
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	şeyhe	şeyh	Noun	Noun	A3sg|Pnon|Dat	4	MODIFIER
4	_	yaklaş	Verb	Verb	Pos	5	DERIV
5	yaklaşmak	_	Noun	Inf1	A3sg|Pnon|Nom	9	SUBJECT
6	_	tehlike	Noun	Noun	A3sg|Pnon|Nom	7	DERIV
7	_	_	Adj	With	_	8	DERIV
8	_	_	Noun	Zero	A3sg|Pnon|Nom	9	DERIV
9	tehlikeliydi	_	Verb	Zero	Past|A3sg	0	PREDICATE
10	.	.	Punc	Punc	_	9	PUNCTUATION



1	Alla	al	Noun	NAdj	A3sg|Pnon|Ins	0	PREDICATE
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	Peygamber	peygamber	Noun	Noun	A3sg|Pnon|Nom	5	COORDINATION
4	,	,	Punc	Punc	_	3	PUNCTUATION
5	Padişah	padişah	Noun	Noun	A3sg|Pnon|Nom	6	POSSESSOR
6	başı	baş	Noun	Noun	A3sg|P3sg|Nom	7	ARGUMENT
7	için	için	Postp	PCNom	_	1	MODIFIER
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Şeyh	şeyh	Noun	Noun	A3sg|Pnon|Nom	8	SUBJECT
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	karakol	karakol	Noun	Noun	A3sg|Pnon|Nom	4	POSSESSOR
4	sözünü	söz	Noun	Noun	A3sg|P3sg|Acc	5	OBJECT
5	_	işit	Verb	Verb	Pos	6	DERIV
6	işitince	_	Adverb	When	_	8	MODIFIER
7	derhal	derhal	Adverb	Adverb	_	8	MODIFIER
8	durdu	dur	Verb	Verb	Pos|Past|A3sg	0	PREDICATE
9	.	.	Punc	Punc	_	8	PUNCTUATION



1	Sahici	sahici	Adj	Adj	_	2	MODIFIER
2	polis	polis	Noun	Noun	A3sg|Pnon|Nom	8	SUBJECT
3	bu	bu	Det	Det	_	4	DETERMINER
4	beddua	beddua	Noun	Noun	A3sg|Pnon|Nom	5	POSSESSOR
5	karşısında	karşı	Noun	NAdj	A3sg|P3sg|Loc	8	MODIFIER
6	belki	belki	Adverb	Adverb	_	8	MODIFIER
7	de	de	Conj	Conj	_	6	INTENSIFIER
8	şaşıracaktı	şaşır	Verb	Verb	Pos|Fut|Past|A3sg	0	PREDICATE
9	.	.	Punc	Punc	_	8	PUNCTUATION



1	Şeyh	şeyh	Noun	Noun	A3sg|Pnon|Nom	2	MWE
2	Abdu'nun	Abdu	Noun	Prop	A3sg|Pnon|Gen	10	POSSESSOR
3	bu	bu	Det	Det	_	4	DETERMINER
4	senitte	senit	Noun	Noun	A3sg|Pnon|Loc	9	MODIFIER
5	bir	bir	Adj	Num	_	8	DETERMINER
6	nevi	nevi	Noun	Noun	A3sg|Pnon|Nom	7	MWE
7	derebeylik	derebeylik	Noun	Noun	A3sg|Pnon|Nom	8	POSSESSOR
8	idaresi	idare	Noun	Noun	A3sg|P3sg|Nom	9	OBJECT
9	_	kur	Verb	Verb	Pos	10	DERIV
10	kurduğunu	_	Noun	PastPart	A3sg|P3sg|Acc	13	OBJECT
11	o	o	Det	Det	_	12	DETERMINER
12	gün	gün	Noun	Noun	A3sg|Pnon|Nom	13	MODIFIER
13	öğrendim	öğren	Verb	Verb	Pos|Past|A1sg	0	PREDICATE
14	.	.	Punc	Punc	_	13	PUNCTUATION



1	Fakat	fakat	Conj	Conj	_	0	CONJUNCTION
2	bırakmadılar	bırak	Verb	Verb	Neg|Past|A3pl	10	COORDINATION
3	;	;	Punc	Punc	_	2	PUNCTUATION
4	o	o	Det	Det	_	5	DETERMINER
5	gece	gece	Noun	Noun	A3sg|Pnon|Nom	9	COORDINATION
6	ve	ve	Conj	Conj	_	5	CONJUNCTION
7	daha	daha	Adverb	Adverb	_	8	MODIFIER
8	ertesi	ertesi	Adj	Adj	_	9	MODIFIER
9	gece	gece	Noun	Noun	A3sg|Pnon|Nom	10	OBJECT
10	zorla	zorla	Verb	Verb	Pos|Imp|A2sg	12	COORDINATION
11	Tamaşalık'ta	Tamaşalık	Noun	Prop	A3sg|Pnon|Loc	12	MODIFIER
12	alıkoydular	alıkoy	Verb	Verb	Pos|Past|A3pl	0	PREDICATE
13	.	.	Punc	Punc	_	12	PUNCTUATION



1	_	Boğaz	Noun	Prop	A3sg|Pnon|Loc	2	DERIV
2	Boğaz'daki	_	Adj	Rel	_	3	MODIFIER
3	yalıdan	yalı	Noun	Noun	A3sg|Pnon|Abl	6	MODIFIER
4	Topaltı'ndaki	Topaltı'ndaki	?	?	_	5	MODIFIER
5	kulübeye	kulübe	Noun	Noun	A3sg|Pnon|Dat	6	MODIFIER
6	_	dön	Verb	Verb	Pos	7	DERIV
7	dönmek	_	Noun	Inf1	A3sg|Pnon|Nom	11	SUBJECT
8	bir	bir	Adj	Num	_	9	MWE
9	şey	şey	Noun	Noun	A3sg|Pnon|Nom	11	SUBJECT
10	ifade	ifade	Noun	Noun	A3sg|Pnon|Nom	11	MWE
11	etmezdi	et	Verb	Verb	Neg|Aor|Past|A3sg	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Talihin	talih	Noun	Noun	A3sg|Pnon|Gen	4	POSSESSOR
2	bir	bir	Adj	Num	_	4	DETERMINER
3	garip	garip	Adj	Adj	_	4	MODIFIER
4	cilvesiyle	cilve	Noun	Noun	A3sg|P3sg|Ins	12	MODIFIER
5	benim	ben	Pron	Pers	A1sg|Pnon|Gen	12	SUBJECT
6	bu	bu	Det	Det	_	7	DETERMINER
7	yaştan	yaş	Noun	NAdj	A3sg|Pnon|Abl	8	ARGUMENT
8	sonra	sonra	Postp	PCAbl	_	12	MODIFIER
9	gene	gen	Noun	Noun	A3sg|Pnon|Dat	12	MODIFIER
10	bir	bir	Adj	Num	_	11	DETERMINER
11	dadım	dadı	Noun	Noun	A3sg|P1sg|Nom	12	SUBJECT
12	oluyordu	ol	Verb	Verb	Pos|Prog1|Past|A3sg	0	PREDICATE
13	.	.	Punc	Punc	_	12	PUNCTUATION



1	Tamaşalık'ta	Tamaşalık	Noun	Prop	A3sg|Pnon|Loc	7	MODIFIER
2	debdebe	debdebe	Noun	Noun	A3sg|Pnon|Nom	4	COORDINATION
3	ve	ve	Conj	Conj	_	2	CONJUNCTION
4	dâratı	darat	Noun	Noun	A3sg|P3sg|Nom	7	SUBJECT
5	o	o	Det	Det	_	6	DETERMINER
6	gün	gün	Noun	Noun	A3sg|Pnon|Nom	7	MODIFIER
7	görmeliydi	gör	Verb	Verb	Pos|Neces|Past|A3sg	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Fakat	fakat	Conj	Conj	_	0	CONJUNCTION
2	oyunların	oyun	Noun	Noun	A3pl|Pnon|Gen	4	POSSESSOR
3	asıl	asıl	Noun	NAdj	A3sg|Pnon|Nom	4	MWE
4	büyüğü	büyük	Noun	NAdj	A3sg|P3sg|Nom	15	SUBJECT
5	o	o	Det	Det	_	6	DETERMINER
6	gün	gün	Noun	Noun	A3sg|Pnon|Nom	12	MODIFIER
7	Tamaşalık'ın	Tamaşalık'ın	?	?	_	12	MODIFIER
8	orta	orta	Noun	NAdj	A3sg|Pnon|Nom	9	POSSESSOR
9	meydanında	meydan	Noun	Noun	A3sg|P3sg|Loc	12	MODIFIER
10	dananın	dana	Noun	Noun	A3sg|Pnon|Gen	11	POSSESSOR
11	etrafında	etraf	Noun	Noun	A3sg|P3sg|Loc	12	MODIFIER
12	_	oyna	Verb	Verb	Pass|Pos	13	DERIV
13	_	_	Adj	PresPart	_	14	DERIV
14	_	_	Noun	Zero	A3pl|Pnon|Nom	15	DERIV
15	oynananlardı	_	Verb	Zero	Past|A3sg	0	PREDICATE
16	.	.	Punc	Punc	_	15	PUNCTUATION



1	Çabuk	çabuk	Adj	Adj	_	2	MODIFIER
2	kahvelerden	kahve	Noun	Noun	A3pl|Pnon|Abl	7	MODIFIER
3	biraz	biraz	Adj	Adj	_	7	MODIFIER
4	sen	sen	Pron	Pers	A2sg|Pnon|Nom	7	SUBJECT
5	_	bul	Verb	Verb	Pos	6	DERIV
6	bulup	_	Adverb	AfterDoingSo	_	7	MODIFIER
7	getirin	getir	Verb	Verb	Pos|Imp|A2pl	0	PREDICATE
8	i	i	Noun	Noun	A3sg|Pnon|Nom	7	SUBJECT



1	Çocuğu	çocuk	Noun	Noun	A3sg|P3sg|Nom	6	SUBJECT
2	kapımın	kapı	Noun	Noun	A3sg|P1sg|Gen	3	POSSESSOR
3	_	ön	Noun	NAdj	A3sg|P3sg|Loc	4	DERIV
4	önündeki	_	Adj	Rel	_	5	MODIFIER
5	hasıra	hasır	Noun	NAdj	A3sg|Pnon|Dat	6	MODIFIER
6	uzattık	uza	Verb	Verb	Caus|Pos|Past|A1pl	0	PREDICATE
7	.	.	Punc	Punc	_	6	PUNCTUATION



1	Mesul	mesul	Adj	Adj	_	2	MODIFIER
2	bacı	bacı	Noun	Noun	A3sg|Pnon|Nom	10	COORDINATION
3	,	,	Punc	Punc	_	2	PUNCTUATION
4	polis	polis	Noun	Noun	A3sg|Pnon|Nom	6	COORDINATION
5	ve	ve	Conj	Conj	_	4	CONJUNCTION
6	ben	ben	Pron	Pers	A1sg|Pnon|Nom	10	SUBJECT
7	çocuğun	çocuk	Noun	Noun	A3sg|Pnon|Gen	8	POSSESSOR
8	başında	baş	Noun	Noun	A3sg|P3sg|Loc	10	MODIFIER
9	yalnız	yalnız	Adj	Adj	_	10	MWE
10	kaldık	kal	Verb	Verb	Pos|Past|A1pl	0	PREDICATE
11	.	.	Punc	Punc	_	10	PUNCTUATION



1	Onun	o	Pron	Demons	A3sg|Pnon|Gen	3	POSSESSOR
2	_	ağla	Verb	Verb	Pos	3	DERIV
3	ağladığını	_	Noun	PastPart	A3sg|P3sg|Acc	4	OBJECT
4	_	gör	Verb	Verb	Pos	5	DERIV
5	görünce	_	Adverb	When	_	13	MODIFIER
6	çocuk	çocuk	Noun	Noun	A3sg|Pnon|Nom	13	SUBJECT
7	da	da	Conj	Conj	_	6	INTENSIFIER
8	sütlâcı	sütlacı	Noun	Noun	A3sg|Pnon|Nom	9	OBJECT
9	_	bırak	Verb	Verb	Pos	10	DERIV
10	bırakarak	_	Adverb	ByDoingSo	_	13	MODIFIER
11	tekrar	tekrar	Adverb	Adverb	_	13	MODIFIER
12	feryada	feryat	Noun	Noun	A3sg|Pnon|Dat	13	MODIFIER
13	başladı	başla	Verb	Verb	Pos|Past|A3sg	0	PREDICATE
14	.	.	Punc	Punc	_	13	PUNCTUATION



1	Ön	ön	Noun	NAdj	A3sg|Pnon|Nom	2	POSSESSOR
2	dişlerinden	diş	Noun	Noun	A3pl|P3sg|Abl	4	MODIFIER
3	bir	bir	Adj	Num	_	4	DETERMINER
4	kaçım	kaç	Noun	NAdj	A3sg|P1sg|Nom	5	SUBJECT
5	düşürmüş	düşür	Verb	Verb	Pos|Narr|A3sg	0	PREDICATE
6	_	ol	Verb	Verb	Pos	7	DERIV
7	olmasına	_	Noun	Inf2	A3sg|P3sg|Dat	8	ARGUMENT
8	göre	göre	Postp	PCDat	_	16	MODIFIER
9	çocuk	çocuk	Noun	Noun	A3sg|Pnon|Nom	16	SUBJECT
10	en	en	Adverb	Adverb	_	11	MODIFIER
11	az	az	Adj	Adj	_	13	MODIFIER
12	yedi	yedi	Adj	Num	_	13	MODIFIER
13	yaşında	yaş	Noun	NAdj	A3sg|P3sg|Loc	14	MODIFIER
14	_	ol	Verb	Verb	Pos	15	DERIV
15	olmak	_	Noun	Inf1	A3sg|Pnon|Nom	16	MODIFIER
16	lâzımdı	lazımd	Noun	Noun	A3sg|Pnon|Acc	5	OBJECT
17	.	.	Punc	Punc	_	16	PUNCTUATION



1	Halbuki	halbuki	Conj	Conj	_	0	CONJUNCTION
2	ana	ana	Noun	NAdj	A3sg|Pnon|Nom	4	MWE
3	,	,	Punc	Punc	_	2	PUNCTUATION
4	yirmisinde	yirmi	Noun	Num	A3sg|P3sg|Loc	6	MODIFIER
5	bile	bile	Adverb	Adverb	_	4	INTENSIFIER
6	görünmüyordu	görün	Verb	Verb	Neg|Prog1|Past|A3sg	0	PREDICATE
7	.	.	Punc	Punc	_	6	PUNCTUATION



1	Fakir	fakir	Noun	NAdj	A3sg|Pnon|Nom	2	MODIFIER
2	insanlar	insan	Noun	Noun	A3pl|Pnon|Nom	6	SUBJECT
3	birbirleriyle	birbiri	Pron	Quant	A3pl|P3pl|Ins	4	MODIFIER
4	çabuk	çabuk	Adj	Adj	_	5	MODIFIER
5	ahbap	ahbap	Noun	Noun	A3sg|Pnon|Nom	6	MODIFIER
6	olurlar	ol	Verb	Verb	Pos|Aor|A3pl	0	PREDICATE
7	.	.	Punc	Punc	_	6	PUNCTUATION



1	Sadece	sadece	Adverb	Adverb	_	4	MODIFIER
2	başını	baş	Noun	Noun	A3sg|P3sg|Acc	4	OBJECT
3	arkaya	arka	Noun	NAdj	A3sg|Pnon|Dat	4	MODIFIER
4	_	at	Verb	Verb	Pos	5	DERIV
5	atarak	_	Adverb	ByDoingSo	_	9	MODIFIER
6	ah	ah	Noun	Noun	A3sg|Pnon|Nom	7	ARGUMENT
7	diye	diye	Postp	PCNom	_	9	MODIFIER
8	cevap	cevap	Noun	Noun	A3sg|Pnon|Nom	9	MWE
9	_	ver	Verb	Verb	Pos	10	DERIV
10	vermesine	_	Noun	Inf2	A3sg|P3sg|Dat	11	ARGUMENT
11	göre	göre	Postp	PCDat	_	13	MODIFIER
12	fazlasını	fazla	Noun	NAdj	A3sg|P3sg|Acc	13	OBJECT
13	_	sor	Verb	Verb	Pos	14	DERIV
14	sormak	_	Noun	Inf1	A3sg|Pnon|Nom	16	SUBJECT
15	doğru	doğru	Adj	Adj	_	16	MODIFIER
16	olmazdı	ol	Verb	Verb	Neg|Aor|Past|A3sg	0	PREDICATE
17	.	.	Punc	Punc	_	16	PUNCTUATION



1	Gündüzleri	gündüz	Noun	Noun	A3pl|P3sg|Nom	2	POSSESSOR
2	çocuğu	çocuk	Noun	Noun	A3sg|P3sg|Nom	11	SUBJECT
3	,	,	Punc	Punc	_	2	PUNCTUATION
4	kırk	kırk	Adj	Num	_	5	MODIFIER
5	paraya	para	Noun	Noun	A3sg|Pnon|Dat	11	MODIFIER
6	Havra	havra	Noun	Noun	A3sg|Pnon|Nom	7	POSSESSOR
7	sokağında	sokak	Noun	Noun	A3sg|P3sg|Loc	10	MODIFIER
8	bir	bir	Adj	Num	_	10	DETERMINER
9	Yahudi	yahudi	Noun	NAdj	A3sg|Pnon|Nom	10	POSSESSOR
10	karısına	karı	Noun	Noun	A3sg|P3sg|Dat	11	MODIFIER
11	bırakıyormuş	bırak	Verb	Verb	Pos|Prog1|Narr|A3sg	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Yahudi	yahudi	Noun	NAdj	A3sg|Pnon|Nom	2	POSSESSOR
2	karısı	karı	Noun	Noun	A3sg|P3sg|Nom	3	SUBJECT
3	döver	döv	Verb	Verb	Pos|Aor|A3sg	8	COORDINATION
4	bu	bu	Det	Det	_	5	DETERMINER
5	Gazal	gazal	Noun	Noun	A3sg|Pnon|Nom	6	POSSESSOR
6	oğlanı	oğlan	Noun	Noun	A3sg|P3sg|Nom	8	OBJECT
7	,	,	Punc	Punc	_	6	PUNCTUATION
8	dedi	de	Verb	Verb	Pos|Past|A3sg	0	PREDICATE
9	.	.	Punc	Punc	_	8	PUNCTUATION



1	Dayak	dayak	Noun	Noun	A3sg|Pnon|Nom	11	MODIFIER
2	bir	bir	Adj	Num	_	3	MWE
3	şey	şey	Noun	Noun	A3sg|Pnon|Nom	7	COORDINATION
4	değil	değil	Conj	Conj	_	3	CONJUNCTION
5	ama	ama	Conj	Conj	_	4	CONJUNCTION
6	öteki	öteki	Noun	Noun	A3sg|Pnon|Nom	7	MWE
7	çocuklar	çocuk	Noun	Noun	A3pl|Pnon|Nom	11	SUBJECT
8	_	kan	Verb	Verb	Caus|Pos	9	DERIV
9	kandırıp	_	Adverb	AfterDoingSo	_	11	MODIFIER
10	yiyeceğini	yiyecek	Noun	NAdj	A3sg|P3sg|Acc	11	OBJECT
11	alıyorlarmış	al	Verb	Verb	Pos|Prog1|A3pl|Narr	0	PREDICATE
12	elinden	el	Noun	Noun	A3sg|P3sg|Abl	11	MODIFIER
13	.	.	Punc	Punc	_	12	PUNCTUATION



1	Fakir	fakir	Noun	NAdj	A3sg|Pnon|Nom	2	MODIFIER
2	insanlar	insan	Noun	Noun	A3pl|Pnon|Nom	3	POSSESSOR
3	arasında	ara	Noun	NAdj	A3sg|P3sg|Loc	6	MODIFIER
4	sade	sade	Adj	Adj	_	5	MODIFIER
5	ahbaplık	ahbaplık	Noun	Noun	A3sg|Pnon|Nom	6	ARGUMENT
6	değil	değil	Postp	Neg	Pres|A3sg	11	COORDINATION
7	,	,	Punc	Punc	_	6	PUNCTUATION
8	alışveriş	alışveriş	Noun	Noun	A3sg|Pnon|Nom	11	SUBJECT
9	de	de	Conj	Conj	_	8	INTENSIFIER
10	çabuk	çabuk	Adj	Adj	_	11	MODIFIER
11	olur	ol	Verb	Verb	Pos|Aor|A3sg	0	PREDICATE
12	.	.	Punc	Punc	_	11	PUNCTUATION



1	Bunun	bu	Pron	Demons	A3sg|Pnon|Gen	2	ARGUMENT
2	için	için	Postp	PCNom	_	7	MODIFIER
3	Yahudi	yahudi	Noun	NAdj	A3sg|Pnon|Nom	4	POSSESSOR
4	karısı	karı	Noun	Noun	A3sg|P3sg|Nom	5	ARGUMENT
5	gibi	gibi	Postp	PCNom	_	7	MODIFIER
6	para	para	Noun	Noun	A3sg|Pnon|Nom	7	OBJECT
7	istemiyorduk	iste	Verb	Verb	Neg|Prog1|Past|A1pl	0	PREDICATE
8	.	.	Punc	Punc	_	7	PUNCTUATION



1	Çünkü	çünkü	Conj	Conj	_	0	CONJUNCTION
2	çocuk	çocuk	Noun	Noun	A3sg|Pnon|Nom	9	SUBJECT
3	,	,	Punc	Punc	_	2	PUNCTUATION
4	Allah	Allah	Noun	Prop	A3sg|Pnon|Nom	6	SUBJECT
5	ne	ne	Adverb	Adverb	_	6	MODIFIER
6	verdiyse	ver	Verb	Verb	Pos|Past|Cond|A3sg	9	MODIFIER
7	bizimle	biz	Pron	Pers	A1pl|Pnon|Ins	8	ARGUMENT
8	beraber	beraber	Postp	PCIns	_	9	MODIFIER
9	yiyecekti	ye	Verb	Verb	Pos|Fut|Past|A3sg	0	PREDICATE
10	.	.	Punc	Punc	_	9	PUNCTUATION



1	Kibar	kibar	Adj	Adj	_	3	MODIFIER
2	bir	bir	Adj	Num	_	3	DETERMINER
3	mahallede	mahalle	Noun	Noun	A3sg|Pnon|Loc	4	MODIFIER
4	bulunsak	bulun	Verb	Verb	Pos|Desr|A1pl	15	MODIFIER
5	böyle	böyle	Adj	Adj	_	6	MODIFIER
6	garazsız	garazsız	Adj	Adj	_	15	MODIFIER
7	,	,	Punc	Punc	_	6	PUNCTUATION
8	_	ivaz	Noun	Noun	A3sg|Pnon|Nom	9	DERIV
9	ivazsız	_	Adj	Without	_	11	MODIFIER
10	bir	bir	Adj	Num	_	11	DETERMINER
11	teklif	teklif	Noun	Noun	A3sg|Pnon|Nom	15	SUBJECT
12	türlü	türlü	Adj	Adj	_	13	MODIFIER
13	vesveselere	vesvese	Noun	Noun	A3pl|Pnon|Dat	15	MODIFIER
14	yol	yol	Noun	Noun	A3sg|Pnon|Nom	15	MWE
15	açardı	aç	Verb	Verb	Pos|Aor|Past|A3sg	0	PREDICATE
16	.	.	Punc	Punc	_	15	PUNCTUATION



1	Cambazlara	cambaz	Noun	Noun	A3pl|Pnon|Dat	4	COORDINATION
2	,	,	Punc	Punc	_	1	PUNCTUATION
3	yahut	yahut	Conj	Conj	_	1	CONJUNCTION
4	Yahudilere	yahudi	Noun	NAdj	A3pl|Pnon|Dat	5	ARGUMENT
5	mi	mi	Postp	Ques	Pres|A3sg	6	OBJECT
